,SERVICE_PROVIDER_ID,COUNTRY_CODE,YEAR_NO,MONTH_NO,DAY_NO,HOUR_NO,NumberOfHits,DATA_TYPE
10167,9,682.0,2023.0,10.0,10.0,19.0,261645,GEO DATA
10168,9,682.0,2023.0,10.0,10.0,20.0,248676,GEO DATA
10169,9,682.0,2023.0,10.0,10.0,21.0,228572,GEO DATA
10170,9,682.0,2023.0,10.0,10.0,22.0,199014,GEO DATA
10171,9,682.0,2023.0,10.0,10.0,23.0,178586,GEO DATA
10172,9,682.0,2023.0,10.0,11.0,0.0,158702,GEO DATA
10173,9,682.0,2023.0,10.0,11.0,1.0,162848,GEO DATA
10174,9,682.0,2023.0,10.0,11.0,2.0,171854,GEO DATA
10175,9,682.0,2023.0,10.0,11.0,3.0,514773,GEO DATA
10176,9,682.0,2023.0,10.0,11.0,4.0,530231,GEO DATA
10177,9,682.0,2023.0,10.0,11.0,5.0,592520,GEO DATA
10178,9,682.0,2023.0,10.0,11.0,6.0,626164,GEO DATA
10179,9,682.0,2023.0,10.0,11.0,7.0,640483,GEO DATA
10180,9,682.0,2023.0,10.0,11.0,8.0,585267,GEO DATA
10181,9,682.0,2023.0,10.0,11.0,9.0,618206,GEO DATA
10182,9,682.0,2023.0,10.0,11.0,10.0,700319,GEO DATA
10183,9,682.0,2023.0,10.0,11.0,11.0,715741,GEO DATA
10184,9,682.0,2023.0,10.0,11.0,12.0,759016,GEO DATA
10185,9,682.0,2023.0,10.0,11.0,13.0,768982,GEO DATA
10186,9,682.0,2023.0,10.0,11.0,14.0,778099,GEO DATA
10187,9,682.0,2023.0,10.0,11.0,15.0,767055,GEO DATA
10188,9,682.0,2023.0,10.0,11.0,16.0,800874,GEO DATA
10189,9,682.0,2023.0,10.0,11.0,17.0,830235,GEO DATA
10190,9,682.0,2023.0,10.0,11.0,18.0,851190,GEO DATA
10191,9,682.0,2023.0,10.0,11.0,19.0,848433,GEO DATA
10192,9,682.0,2023.0,10.0,11.0,20.0,827853,GEO DATA
10193,9,682.0,2023.0,10.0,11.0,21.0,783837,GEO DATA
10194,9,682.0,2023.0,10.0,11.0,22.0,733255,GEO DATA
10195,9,682.0,2023.0,10.0,11.0,23.0,679263,GEO DATA
10196,9,682.0,2023.0,10.0,12.0,0.0,581034,GEO DATA
10197,9,682.0,2023.0,10.0,12.0,1.0,547812,GEO DATA
10198,9,682.0,2023.0,10.0,12.0,2.0,544124,GEO DATA
10199,9,682.0,2023.0,10.0,12.0,3.0,94120,GEO DATA
10200,9,682.0,2023.0,10.0,12.0,4.0,99416,GEO DATA
10201,9,682.0,2023.0,10.0,12.0,5.0,98041,GEO DATA
10202,9,682.0,2023.0,10.0,12.0,6.0,101453,GEO DATA
10203,9,682.0,2023.0,10.0,12.0,7.0,112899,GEO DATA
10204,9,682.0,2023.0,10.0,12.0,8.0,118012,GEO DATA
10205,9,682.0,2023.0,10.0,12.0,9.0,113409,GEO DATA
10206,9,682.0,2023.0,10.0,12.0,10.0,126183,GEO DATA
10207,9,682.0,2023.0,10.0,12.0,11.0,127955,GEO DATA
10208,9,682.0,2023.0,10.0,12.0,12.0,130846,GEO DATA
10209,9,682.0,2023.0,10.0,12.0,13.0,134297,GEO DATA
10210,9,682.0,2023.0,10.0,12.0,14.0,131490,GEO DATA
10211,9,682.0,2023.0,10.0,12.0,15.0,128437,GEO DATA
10212,9,682.0,2023.0,10.0,12.0,16.0,134629,GEO DATA
10213,9,682.0,2023.0,10.0,12.0,17.0,138981,GEO DATA
10214,9,682.0,2023.0,10.0,12.0,18.0,143620,GEO DATA
10215,9,682.0,2023.0,10.0,12.0,19.0,138841,GEO DATA
10216,9,682.0,2023.0,10.0,12.0,20.0,130966,GEO DATA
10217,9,682.0,2023.0,10.0,12.0,21.0,106054,GEO DATA
10218,9,682.0,2023.0,10.0,12.0,22.0,100406,GEO DATA
10219,9,682.0,2023.0,10.0,12.0,23.0,98330,GEO DATA
10220,9,682.0,2023.0,10.0,13.0,0.0,95255,GEO DATA
10221,9,682.0,2023.0,10.0,13.0,1.0,100132,GEO DATA
10222,9,682.0,2023.0,10.0,13.0,2.0,105974,GEO DATA
10223,9,682.0,2023.0,10.0,13.0,3.0,67,GEO DATA
10224,9,682.0,2023.0,10.0,13.0,4.0,38,GEO DATA
10225,9,682.0,2023.0,10.0,13.0,5.0,67,GEO DATA
10226,9,682.0,2023.0,10.0,13.0,6.0,58,GEO DATA
10227,9,682.0,2023.0,10.0,13.0,7.0,51,GEO DATA
10228,9,682.0,2023.0,10.0,13.0,8.0,48,GEO DATA
10229,9,682.0,2023.0,10.0,13.0,9.0,66,GEO DATA
10230,9,682.0,2023.0,10.0,13.0,10.0,62,GEO DATA
10231,9,682.0,2023.0,10.0,13.0,11.0,105,GEO DATA
10232,9,682.0,2023.0,10.0,13.0,12.0,98,GEO DATA
10233,9,682.0,2023.0,10.0,13.0,13.0,98,GEO DATA
10234,9,682.0,2023.0,10.0,13.0,14.0,85,GEO DATA
10235,9,682.0,2023.0,10.0,13.0,15.0,110,GEO DATA
10236,9,682.0,2023.0,10.0,13.0,16.0,129,GEO DATA
10237,9,682.0,2023.0,10.0,13.0,17.0,188,GEO DATA
10238,9,682.0,2023.0,10.0,13.0,18.0,168,GEO DATA
10239,9,682.0,2023.0,10.0,13.0,19.0,160,GEO DATA
10240,9,682.0,2023.0,10.0,13.0,20.0,295,GEO DATA
10241,9,682.0,2023.0,10.0,13.0,21.0,187,GEO DATA
10242,9,682.0,2023.0,10.0,13.0,22.0,159,GEO DATA
10243,9,682.0,2023.0,10.0,13.0,23.0,126,GEO DATA
10244,9,682.0,2023.0,10.0,14.0,0.0,46,GEO DATA
10245,9,682.0,2023.0,10.0,14.0,1.0,41,GEO DATA
10246,9,682.0,2023.0,10.0,14.0,2.0,49,GEO DATA
10247,9,682.0,2023.0,10.0,14.0,3.0,19225,GEO DATA
10248,9,682.0,2023.0,10.0,14.0,4.0,19037,GEO DATA
10249,9,682.0,2023.0,10.0,14.0,5.0,19721,GEO DATA
10250,9,682.0,2023.0,10.0,14.0,6.0,19973,GEO DATA
10251,9,682.0,2023.0,10.0,14.0,7.0,20207,GEO DATA
10252,9,682.0,2023.0,10.0,14.0,8.0,20823,GEO DATA
10253,9,682.0,2023.0,10.0,14.0,9.0,21910,GEO DATA
10254,9,682.0,2023.0,10.0,14.0,10.0,22541,GEO DATA
10255,9,682.0,2023.0,10.0,14.0,11.0,23806,GEO DATA
10256,9,682.0,2023.0,10.0,14.0,12.0,24644,GEO DATA
10257,9,682.0,2023.0,10.0,14.0,13.0,25356,GEO DATA
10258,9,682.0,2023.0,10.0,14.0,14.0,25793,GEO DATA
10259,9,682.0,2023.0,10.0,14.0,15.0,25968,GEO DATA
10260,9,682.0,2023.0,10.0,14.0,16.0,27768,GEO DATA
10261,9,682.0,2023.0,10.0,14.0,17.0,28069,GEO DATA
10262,9,682.0,2023.0,10.0,14.0,18.0,28119,GEO DATA
10263,9,682.0,2023.0,10.0,14.0,19.0,28870,GEO DATA
10264,9,682.0,2023.0,10.0,14.0,20.0,28868,GEO DATA
10265,9,682.0,2023.0,10.0,14.0,21.0,27844,GEO DATA
10266,9,682.0,2023.0,10.0,14.0,22.0,26809,GEO DATA
10267,9,682.0,2023.0,10.0,14.0,23.0,25545,GEO DATA
10268,9,682.0,2023.0,10.0,15.0,0.0,24379,GEO DATA
10269,9,682.0,2023.0,10.0,15.0,1.0,22356,GEO DATA
10270,9,682.0,2023.0,10.0,15.0,2.0,20723,GEO DATA
10271,9,682.0,2023.0,10.0,15.0,3.0,74605,GEO DATA
10272,9,682.0,2023.0,10.0,15.0,4.0,75877,GEO DATA
10273,9,682.0,2023.0,10.0,15.0,5.0,81590,GEO DATA
10274,9,682.0,2023.0,10.0,15.0,6.0,84584,GEO DATA
10275,9,682.0,2023.0,10.0,15.0,7.0,88400,GEO DATA
10276,9,682.0,2023.0,10.0,15.0,8.0,92667,GEO DATA
10277,9,682.0,2023.0,10.0,15.0,9.0,93073,GEO DATA
10278,9,682.0,2023.0,10.0,15.0,10.0,95490,GEO DATA
10279,9,682.0,2023.0,10.0,15.0,11.0,96695,GEO DATA
10280,9,682.0,2023.0,10.0,15.0,12.0,102187,GEO DATA
10281,9,682.0,2023.0,10.0,15.0,13.0,104613,GEO DATA
10282,9,682.0,2023.0,10.0,15.0,14.0,101834,GEO DATA
10283,9,682.0,2023.0,10.0,15.0,15.0,105906,GEO DATA
10284,9,682.0,2023.0,10.0,15.0,16.0,107767,GEO DATA
10285,9,682.0,2023.0,10.0,15.0,17.0,111306,GEO DATA
10286,9,682.0,2023.0,10.0,15.0,18.0,110834,GEO DATA
10287,9,682.0,2023.0,10.0,15.0,19.0,109866,GEO DATA
10288,9,682.0,2023.0,10.0,15.0,20.0,106791,GEO DATA
10289,9,682.0,2023.0,10.0,15.0,21.0,100756,GEO DATA
10290,9,682.0,2023.0,10.0,15.0,22.0,87762,GEO DATA
10291,9,682.0,2023.0,10.0,15.0,23.0,74075,GEO DATA
10292,9,682.0,2023.0,10.0,16.0,0.0,73436,GEO DATA
10293,9,682.0,2023.0,10.0,16.0,1.0,76237,GEO DATA
10294,9,682.0,2023.0,10.0,16.0,2.0,77973,GEO DATA
10295,9,682.0,2023.0,10.0,16.0,3.0,16,GEO DATA
10296,9,682.0,2023.0,10.0,16.0,4.0,1,GEO DATA
10297,9,682.0,2023.0,10.0,16.0,7.0,1,GEO DATA
10298,9,706.0,2023.0,9.0,25.0,3.0,9,GEO DATA
10299,9,706.0,2023.0,9.0,25.0,4.0,56,GEO DATA
10300,9,706.0,2023.0,9.0,25.0,5.0,118,GEO DATA
10301,9,706.0,2023.0,9.0,25.0,6.0,237,GEO DATA
10302,9,706.0,2023.0,9.0,25.0,7.0,299,GEO DATA
10303,9,706.0,2023.0,9.0,25.0,8.0,417,GEO DATA
10304,9,706.0,2023.0,9.0,25.0,9.0,469,GEO DATA
10305,9,706.0,2023.0,9.0,25.0,10.0,529,GEO DATA
10306,9,706.0,2023.0,9.0,25.0,11.0,533,GEO DATA
10307,9,706.0,2023.0,9.0,25.0,12.0,637,GEO DATA
10308,9,706.0,2023.0,9.0,25.0,13.0,593,GEO DATA
10309,9,706.0,2023.0,9.0,25.0,14.0,713,GEO DATA
10310,9,706.0,2023.0,9.0,25.0,15.0,487,GEO DATA
10311,9,706.0,2023.0,9.0,25.0,16.0,1105,GEO DATA
10312,9,706.0,2023.0,9.0,25.0,17.0,703,GEO DATA
10313,9,706.0,2023.0,9.0,25.0,18.0,1066,GEO DATA
10314,9,706.0,2023.0,9.0,25.0,19.0,1132,GEO DATA
10315,9,706.0,2023.0,9.0,25.0,20.0,1049,GEO DATA
10316,9,706.0,2023.0,9.0,25.0,21.0,827,GEO DATA
10317,9,706.0,2023.0,9.0,25.0,22.0,456,GEO DATA
10318,9,706.0,2023.0,9.0,25.0,23.0,618,GEO DATA
10319,9,706.0,2023.0,9.0,26.0,0.0,449,GEO DATA
10320,9,706.0,2023.0,9.0,26.0,1.0,395,GEO DATA
10321,9,706.0,2023.0,9.0,26.0,2.0,84,GEO DATA
10322,9,706.0,2023.0,10.0,4.0,3.0,1780,GEO DATA
10323,9,706.0,2023.0,10.0,4.0,4.0,1926,GEO DATA
10324,9,706.0,2023.0,10.0,4.0,5.0,2382,GEO DATA
10325,9,706.0,2023.0,10.0,4.0,6.0,2578,GEO DATA
10326,9,706.0,2023.0,10.0,4.0,7.0,2584,GEO DATA
10327,9,706.0,2023.0,10.0,4.0,8.0,2491,GEO DATA
10328,9,706.0,2023.0,10.0,4.0,9.0,2750,GEO DATA
10329,9,706.0,2023.0,10.0,4.0,10.0,2979,GEO DATA
10330,9,706.0,2023.0,10.0,4.0,11.0,3933,GEO DATA
10331,9,706.0,2023.0,10.0,4.0,12.0,3156,GEO DATA
10332,9,706.0,2023.0,10.0,4.0,13.0,3266,GEO DATA
10333,9,706.0,2023.0,10.0,4.0,14.0,3309,GEO DATA
10334,9,706.0,2023.0,10.0,4.0,15.0,3140,GEO DATA
10335,9,706.0,2023.0,10.0,4.0,16.0,3066,GEO DATA
10336,9,706.0,2023.0,10.0,4.0,17.0,3305,GEO DATA
10337,9,706.0,2023.0,10.0,4.0,18.0,3230,GEO DATA
10338,9,706.0,2023.0,10.0,4.0,19.0,3316,GEO DATA
10339,9,706.0,2023.0,10.0,4.0,20.0,3379,GEO DATA
10340,9,706.0,2023.0,10.0,4.0,21.0,3672,GEO DATA
10341,9,706.0,2023.0,10.0,4.0,22.0,3165,GEO DATA
10342,9,706.0,2023.0,10.0,4.0,23.0,2883,GEO DATA
10343,9,706.0,2023.0,10.0,5.0,0.0,2427,GEO DATA
10344,9,706.0,2023.0,10.0,5.0,1.0,2321,GEO DATA
10345,9,706.0,2023.0,10.0,5.0,2.0,2102,GEO DATA
10346,9,706.0,2023.0,10.0,5.0,3.0,427,GEO DATA
10347,9,706.0,2023.0,10.0,5.0,4.0,499,GEO DATA
10348,9,706.0,2023.0,10.0,5.0,5.0,556,GEO DATA
10349,9,706.0,2023.0,10.0,5.0,6.0,593,GEO DATA
10350,9,706.0,2023.0,10.0,5.0,7.0,664,GEO DATA
10351,9,706.0,2023.0,10.0,5.0,8.0,801,GEO DATA
10352,9,706.0,2023.0,10.0,5.0,9.0,828,GEO DATA
10353,9,706.0,2023.0,10.0,5.0,10.0,806,GEO DATA
10354,9,706.0,2023.0,10.0,5.0,11.0,943,GEO DATA
10355,9,706.0,2023.0,10.0,5.0,12.0,856,GEO DATA
10356,9,706.0,2023.0,10.0,5.0,13.0,901,GEO DATA
10357,9,706.0,2023.0,10.0,5.0,14.0,864,GEO DATA
10358,9,706.0,2023.0,10.0,5.0,15.0,869,GEO DATA
10359,9,706.0,2023.0,10.0,5.0,16.0,812,GEO DATA
10360,9,706.0,2023.0,10.0,5.0,17.0,836,GEO DATA
10361,9,706.0,2023.0,10.0,5.0,18.0,933,GEO DATA
10362,9,706.0,2023.0,10.0,5.0,19.0,954,GEO DATA
10363,9,706.0,2023.0,10.0,5.0,20.0,899,GEO DATA
10364,9,706.0,2023.0,10.0,5.0,21.0,982,GEO DATA
10365,9,706.0,2023.0,10.0,5.0,22.0,993,GEO DATA
10366,9,706.0,2023.0,10.0,5.0,23.0,818,GEO DATA
10367,9,706.0,2023.0,10.0,6.0,0.0,738,GEO DATA
10368,9,706.0,2023.0,10.0,6.0,1.0,586,GEO DATA
10369,9,706.0,2023.0,10.0,6.0,2.0,476,GEO DATA
10370,9,706.0,2023.0,10.0,6.0,3.0,14,GEO DATA
10371,9,706.0,2023.0,10.0,6.0,4.0,20,GEO DATA
10372,9,706.0,2023.0,10.0,6.0,5.0,121,GEO DATA
10373,9,706.0,2023.0,10.0,6.0,6.0,129,GEO DATA
10374,9,706.0,2023.0,10.0,6.0,7.0,69,GEO DATA
10375,9,706.0,2023.0,10.0,6.0,8.0,123,GEO DATA
10376,9,706.0,2023.0,10.0,6.0,9.0,85,GEO DATA
10377,9,706.0,2023.0,10.0,6.0,10.0,93,GEO DATA
10378,9,706.0,2023.0,10.0,6.0,11.0,126,GEO DATA
10379,9,706.0,2023.0,10.0,6.0,12.0,148,GEO DATA
10380,9,706.0,2023.0,10.0,6.0,13.0,187,GEO DATA
10381,9,706.0,2023.0,10.0,6.0,14.0,186,GEO DATA
10382,9,706.0,2023.0,10.0,6.0,15.0,168,GEO DATA
10383,9,706.0,2023.0,10.0,6.0,16.0,139,GEO DATA
10384,9,706.0,2023.0,10.0,6.0,17.0,160,GEO DATA
10385,9,706.0,2023.0,10.0,6.0,18.0,149,GEO DATA
10386,9,706.0,2023.0,10.0,6.0,19.0,231,GEO DATA
10387,9,706.0,2023.0,10.0,6.0,20.0,254,GEO DATA
10388,9,706.0,2023.0,10.0,6.0,21.0,299,GEO DATA
10389,9,706.0,2023.0,10.0,6.0,22.0,280,GEO DATA
10390,9,706.0,2023.0,10.0,6.0,23.0,210,GEO DATA
10391,9,706.0,2023.0,10.0,7.0,0.0,92,GEO DATA
10392,9,706.0,2023.0,10.0,7.0,1.0,47,GEO DATA
10393,9,706.0,2023.0,10.0,7.0,2.0,18,GEO DATA
10394,9,706.0,2023.0,10.0,7.0,3.0,3065,GEO DATA
10395,9,706.0,2023.0,10.0,7.0,4.0,3303,GEO DATA
10396,9,706.0,2023.0,10.0,7.0,5.0,3993,GEO DATA
10397,9,706.0,2023.0,10.0,7.0,6.0,4437,GEO DATA
10398,9,706.0,2023.0,10.0,7.0,7.0,4555,GEO DATA
10399,9,706.0,2023.0,10.0,7.0,8.0,4596,GEO DATA
10400,9,706.0,2023.0,10.0,7.0,9.0,5500,GEO DATA
10401,9,706.0,2023.0,10.0,7.0,10.0,5136,GEO DATA
10402,9,706.0,2023.0,10.0,7.0,11.0,5421,GEO DATA
10403,9,706.0,2023.0,10.0,7.0,12.0,5738,GEO DATA
10404,9,706.0,2023.0,10.0,7.0,13.0,6338,GEO DATA
10405,9,706.0,2023.0,10.0,7.0,14.0,5854,GEO DATA
10406,9,706.0,2023.0,10.0,7.0,15.0,5830,GEO DATA
10407,9,706.0,2023.0,10.0,7.0,16.0,6268,GEO DATA
10408,9,706.0,2023.0,10.0,7.0,17.0,6608,GEO DATA
10409,9,706.0,2023.0,10.0,7.0,18.0,6541,GEO DATA
10410,9,706.0,2023.0,10.0,7.0,19.0,6615,GEO DATA
10411,9,706.0,2023.0,10.0,7.0,20.0,7170,GEO DATA
10412,9,706.0,2023.0,10.0,7.0,21.0,7089,GEO DATA
10413,9,706.0,2023.0,10.0,7.0,22.0,6344,GEO DATA
10414,9,706.0,2023.0,10.0,7.0,23.0,5115,GEO DATA
10415,9,706.0,2023.0,10.0,8.0,0.0,4425,GEO DATA
10416,9,706.0,2023.0,10.0,8.0,1.0,3729,GEO DATA
10417,9,706.0,2023.0,10.0,8.0,2.0,3185,GEO DATA
10418,9,706.0,2023.0,10.0,8.0,3.0,3221,GEO DATA
10419,9,706.0,2023.0,10.0,8.0,4.0,3624,GEO DATA
10420,9,706.0,2023.0,10.0,8.0,5.0,4219,GEO DATA
10421,9,706.0,2023.0,10.0,8.0,6.0,4639,GEO DATA
10422,9,706.0,2023.0,10.0,8.0,7.0,4876,GEO DATA
10423,9,706.0,2023.0,10.0,8.0,8.0,5023,GEO DATA
10424,9,706.0,2023.0,10.0,8.0,9.0,5253,GEO DATA
10425,9,706.0,2023.0,10.0,8.0,10.0,5251,GEO DATA
10426,9,706.0,2023.0,10.0,8.0,11.0,5473,GEO DATA
10427,9,706.0,2023.0,10.0,8.0,12.0,5328,GEO DATA
10428,9,706.0,2023.0,10.0,8.0,13.0,5354,GEO DATA
10429,9,706.0,2023.0,10.0,8.0,14.0,5147,GEO DATA
10430,9,706.0,2023.0,10.0,8.0,15.0,5141,GEO DATA
10431,9,706.0,2023.0,10.0,8.0,16.0,5038,GEO DATA
10432,9,706.0,2023.0,10.0,8.0,17.0,4784,GEO DATA
10433,9,706.0,2023.0,10.0,8.0,18.0,4648,GEO DATA
10434,9,706.0,2023.0,10.0,8.0,19.0,3776,GEO DATA
10435,9,706.0,2023.0,10.0,8.0,20.0,3391,GEO DATA
10436,9,706.0,2023.0,10.0,8.0,21.0,2975,GEO DATA
10437,9,706.0,2023.0,10.0,8.0,22.0,3195,GEO DATA
10438,9,706.0,2023.0,10.0,8.0,23.0,3039,GEO DATA
10439,9,706.0,2023.0,10.0,9.0,0.0,3082,GEO DATA
10440,9,706.0,2023.0,10.0,9.0,1.0,3443,GEO DATA
10441,9,706.0,2023.0,10.0,9.0,2.0,3361,GEO DATA
10442,9,706.0,2023.0,10.0,9.0,3.0,2191,GEO DATA
10443,9,706.0,2023.0,10.0,9.0,4.0,2398,GEO DATA
10444,9,706.0,2023.0,10.0,9.0,5.0,2976,GEO DATA
10445,9,706.0,2023.0,10.0,9.0,6.0,3134,GEO DATA
10446,9,706.0,2023.0,10.0,9.0,7.0,3193,GEO DATA
10447,9,706.0,2023.0,10.0,9.0,8.0,3272,GEO DATA
10448,9,706.0,2023.0,10.0,9.0,9.0,3233,GEO DATA
10449,9,706.0,2023.0,10.0,9.0,10.0,3633,GEO DATA
10450,9,706.0,2023.0,10.0,9.0,11.0,3592,GEO DATA
10451,9,706.0,2023.0,10.0,9.0,12.0,3781,GEO DATA
10452,9,706.0,2023.0,10.0,9.0,13.0,3945,GEO DATA
10453,9,706.0,2023.0,10.0,9.0,14.0,4007,GEO DATA
10454,9,706.0,2023.0,10.0,9.0,15.0,3591,GEO DATA
10455,9,706.0,2023.0,10.0,9.0,16.0,3593,GEO DATA
10456,9,706.0,2023.0,10.0,9.0,17.0,3947,GEO DATA
10457,9,706.0,2023.0,10.0,9.0,18.0,4101,GEO DATA
10458,9,706.0,2023.0,10.0,9.0,19.0,4277,GEO DATA
10459,9,706.0,2023.0,10.0,9.0,20.0,4264,GEO DATA
10460,9,706.0,2023.0,10.0,9.0,21.0,3711,GEO DATA
10461,9,706.0,2023.0,10.0,9.0,22.0,2991,GEO DATA
10462,9,706.0,2023.0,10.0,9.0,23.0,2933,GEO DATA
10463,9,706.0,2023.0,10.0,10.0,0.0,2573,GEO DATA
10464,9,706.0,2023.0,10.0,10.0,1.0,2443,GEO DATA
10465,9,706.0,2023.0,10.0,10.0,2.0,2422,GEO DATA
10466,9,706.0,2023.0,10.0,10.0,3.0,5144,GEO DATA
10467,9,706.0,2023.0,10.0,10.0,4.0,5684,GEO DATA
10468,9,706.0,2023.0,10.0,10.0,5.0,6925,GEO DATA
10469,9,706.0,2023.0,10.0,10.0,6.0,7667,GEO DATA
10470,9,706.0,2023.0,10.0,10.0,7.0,8184,GEO DATA
10471,9,706.0,2023.0,10.0,10.0,8.0,8386,GEO DATA
10472,9,706.0,2023.0,10.0,10.0,9.0,8527,GEO DATA
10473,9,706.0,2023.0,10.0,10.0,10.0,8706,GEO DATA
10474,9,706.0,2023.0,10.0,10.0,11.0,8979,GEO DATA
10475,9,706.0,2023.0,10.0,10.0,12.0,9053,GEO DATA
10476,9,706.0,2023.0,10.0,10.0,13.0,9448,GEO DATA
10477,9,706.0,2023.0,10.0,10.0,14.0,9445,GEO DATA
10478,9,706.0,2023.0,10.0,10.0,15.0,9426,GEO DATA
10479,9,706.0,2023.0,10.0,10.0,16.0,9739,GEO DATA
10480,9,706.0,2023.0,10.0,10.0,17.0,9753,GEO DATA
10481,9,706.0,2023.0,10.0,10.0,18.0,9757,GEO DATA
10482,9,706.0,2023.0,10.0,10.0,19.0,9720,GEO DATA
10483,9,706.0,2023.0,10.0,10.0,20.0,9243,GEO DATA
10484,9,706.0,2023.0,10.0,10.0,21.0,7875,GEO DATA
10485,9,706.0,2023.0,10.0,10.0,22.0,7315,GEO DATA
10486,9,706.0,2023.0,10.0,10.0,23.0,6402,GEO DATA
10487,9,706.0,2023.0,10.0,11.0,0.0,6151,GEO DATA
10488,9,706.0,2023.0,10.0,11.0,1.0,5757,GEO DATA
10489,9,706.0,2023.0,10.0,11.0,2.0,5690,GEO DATA
10490,9,706.0,2023.0,10.0,11.0,3.0,3953,GEO DATA
10491,9,706.0,2023.0,10.0,11.0,4.0,4306,GEO DATA
10492,9,706.0,2023.0,10.0,11.0,5.0,5064,GEO DATA
10493,9,706.0,2023.0,10.0,11.0,6.0,5728,GEO DATA
10494,9,706.0,2023.0,10.0,11.0,7.0,6046,GEO DATA
10495,9,706.0,2023.0,10.0,11.0,8.0,6569,GEO DATA
10496,9,706.0,2023.0,10.0,11.0,9.0,6625,GEO DATA
10497,9,706.0,2023.0,10.0,11.0,10.0,6834,GEO DATA
10498,9,706.0,2023.0,10.0,11.0,11.0,7112,GEO DATA
10499,9,706.0,2023.0,10.0,11.0,12.0,7113,GEO DATA
10500,9,706.0,2023.0,10.0,11.0,13.0,7445,GEO DATA
10501,9,706.0,2023.0,10.0,11.0,14.0,7558,GEO DATA
10502,9,706.0,2023.0,10.0,11.0,15.0,7251,GEO DATA
10503,9,706.0,2023.0,10.0,11.0,16.0,7084,GEO DATA
10504,9,706.0,2023.0,10.0,11.0,17.0,7066,GEO DATA
10505,9,706.0,2023.0,10.0,11.0,18.0,7823,GEO DATA
10506,9,706.0,2023.0,10.0,11.0,19.0,7600,GEO DATA
10507,9,706.0,2023.0,10.0,11.0,20.0,7958,GEO DATA
10508,9,706.0,2023.0,10.0,11.0,21.0,8306,GEO DATA
10509,9,706.0,2023.0,10.0,11.0,22.0,7659,GEO DATA
10510,9,706.0,2023.0,10.0,11.0,23.0,6355,GEO DATA
10511,9,706.0,2023.0,10.0,12.0,0.0,5534,GEO DATA
10512,9,706.0,2023.0,10.0,12.0,1.0,4742,GEO DATA
10513,9,706.0,2023.0,10.0,12.0,2.0,4123,GEO DATA
10514,9,706.0,2023.0,10.0,12.0,3.0,3461,GEO DATA
10515,9,706.0,2023.0,10.0,12.0,4.0,3695,GEO DATA
10516,9,706.0,2023.0,10.0,12.0,5.0,4143,GEO DATA
10517,9,706.0,2023.0,10.0,12.0,6.0,4550,GEO DATA
10518,9,706.0,2023.0,10.0,12.0,7.0,5037,GEO DATA
10519,9,706.0,2023.0,10.0,12.0,8.0,5292,GEO DATA
10520,9,706.0,2023.0,10.0,12.0,9.0,5504,GEO DATA
10521,9,706.0,2023.0,10.0,12.0,10.0,5268,GEO DATA
10522,9,706.0,2023.0,10.0,12.0,11.0,5855,GEO DATA
10523,9,706.0,2023.0,10.0,12.0,12.0,6000,GEO DATA
10524,9,706.0,2023.0,10.0,12.0,13.0,6042,GEO DATA
10525,9,706.0,2023.0,10.0,12.0,14.0,6006,GEO DATA
10526,9,706.0,2023.0,10.0,12.0,15.0,5897,GEO DATA
10527,9,706.0,2023.0,10.0,12.0,16.0,6123,GEO DATA
10528,9,706.0,2023.0,10.0,12.0,17.0,6219,GEO DATA
10529,9,706.0,2023.0,10.0,12.0,18.0,6640,GEO DATA
10530,9,706.0,2023.0,10.0,12.0,19.0,6734,GEO DATA
10531,9,706.0,2023.0,10.0,12.0,20.0,6809,GEO DATA
10532,9,706.0,2023.0,10.0,12.0,21.0,7020,GEO DATA
10533,9,706.0,2023.0,10.0,12.0,22.0,6537,GEO DATA
10534,9,706.0,2023.0,10.0,12.0,23.0,5764,GEO DATA
10535,9,706.0,2023.0,10.0,13.0,0.0,4672,GEO DATA
10536,9,706.0,2023.0,10.0,13.0,1.0,4032,GEO DATA
10537,9,706.0,2023.0,10.0,13.0,2.0,3591,GEO DATA
10538,9,706.0,2023.0,10.0,14.0,3.0,1050,GEO DATA
10539,9,706.0,2023.0,10.0,14.0,4.0,1081,GEO DATA
10540,9,706.0,2023.0,10.0,14.0,5.0,1254,GEO DATA
10541,9,706.0,2023.0,10.0,14.0,6.0,1294,GEO DATA
10542,9,706.0,2023.0,10.0,14.0,7.0,1351,GEO DATA
10543,9,706.0,2023.0,10.0,14.0,8.0,1444,GEO DATA
10544,9,706.0,2023.0,10.0,14.0,9.0,1485,GEO DATA
10545,9,706.0,2023.0,10.0,14.0,10.0,1629,GEO DATA
10546,9,706.0,2023.0,10.0,14.0,11.0,1626,GEO DATA
10547,9,706.0,2023.0,10.0,14.0,12.0,1622,GEO DATA
10548,9,706.0,2023.0,10.0,14.0,13.0,1682,GEO DATA
10549,9,706.0,2023.0,10.0,14.0,14.0,1709,GEO DATA
10550,9,706.0,2023.0,10.0,14.0,15.0,1439,GEO DATA
10551,9,706.0,2023.0,10.0,14.0,16.0,1336,GEO DATA
10552,9,706.0,2023.0,10.0,14.0,17.0,947,GEO DATA
10553,9,706.0,2023.0,10.0,14.0,18.0,727,GEO DATA
10554,9,706.0,2023.0,10.0,14.0,19.0,642,GEO DATA
10555,9,706.0,2023.0,10.0,14.0,20.0,711,GEO DATA
